"","IDCNTRY","booklet_id","IDSCHOOL","IDCLASS","person_id","ITSEX","dum.fr","dum.eng","dum.hk","dum.kor","dum.qat","dum.nor","dum.twn","ME52024","ME52058A","ME52058B","ME52125","ME52229","ME52063","ME52072","ME52146A","ME52146B","ME52092","ME52046","ME52083","ME52082","ME52161","ME52418A","ME52418B","ME72007","ME72025","ME72017","ME72190","ME72068","ME72076","ME72056","ME72098","ME72103","ME72121","ME72180","ME72198","ME72227","ME72170","ME72209","cont"
"1437","TWN","Booklet 01","5061","506107","15850610704","Female",0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
"1438","TWN","Booklet 01","5061","506107","15850610720","Male",0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
"1439","TWN","Booklet 01","5062","506202","15850620205","Male",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
"1440","TWN","Booklet 01","5064","506408","15850640810","Male",0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
"1441","TWN","Booklet 01","5064","506408","15850640826","Female",0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0
"1442","TWN","Booklet 01","5065","506509","15850650910","Female",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1443","TWN","Booklet 01","5065","506509","15850650926","Male",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
"1444","TWN","Booklet 01","5066","506605","15850660506","Male",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0
"1445","TWN","Booklet 01","5066","506605","15850660522","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
"1446","TWN","Booklet 01","5067","506703","15850670301","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"1447","TWN","Booklet 01","5067","506703","15850670317","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0
"1448","TWN","Booklet 01","5068","506809","15850680908","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"1449","TWN","Booklet 01","5068","506809","15850680924","Female",0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0
"1450","TWN","Booklet 01","5069","506907","15850690714","Male",0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1451","TWN","Booklet 01","5070","507004","15850700414","Female",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"1452","TWN","Booklet 01","5071","507103","15850710311","Male",0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"1453","TWN","Booklet 01","5072","507207","15850720704","Female",0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
"1454","TWN","Booklet 01","5073","507317","15850731707","Female",0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1455","TWN","Booklet 01","5073","507317","15850731723","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1456","TWN","Booklet 01","5074","507405","15850740508","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
"1457","TWN","Booklet 01","5074","507405","15850740524","Female",0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1458","TWN","Booklet 01","5075","507508","15850750809","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1459","TWN","Booklet 01","5075","507508","15850750825","Male",0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"1460","TWN","Booklet 01","5076","507604","15850760412","Female",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1461","TWN","Booklet 01","5077","507702","15850770204","Female",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1462","TWN","Booklet 01","5077","507702","15850770220","Male",0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"1463","TWN","Booklet 01","5078","507808","15850780815","Female",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1464","TWN","Booklet 01","5079","507905","15850790504","Female",0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,2,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
"1465","TWN","Booklet 01","5079","507905","15850790520","Male",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
"1466","TWN","Booklet 01","5080","508001","15850800110","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0
"1467","TWN","Booklet 01","5080","508001","15850800126","Male",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"1468","TWN","Booklet 01","5081","508101","15850810107","Female",0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0
"1469","TWN","Booklet 01","5081","508101","15850810123","Male",0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0
"1470","TWN","Booklet 01","5082","508201","15850820106","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1471","TWN","Booklet 01","5082","508201","15850820122","Male",0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0
"1472","TWN","Booklet 01","5083","508306","15850830610","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0
"1473","TWN","Booklet 01","5083","508306","15850830626","Female",0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
"1474","TWN","Booklet 01","5084","508407","15850840712","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"1475","TWN","Booklet 01","5084","508407","15850840728","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"1476","TWN","Booklet 01","5085","508519","15850851908","Male",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"1477","TWN","Booklet 01","5085","508519","15850851924","Female",0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0
"1478","TWN","Booklet 01","5086","508616","15850861603","Female",0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1479","TWN","Booklet 01","5086","508616","15850861619","Male",0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0
"1480","TWN","Booklet 01","5087","508702","15850870209","Male",0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0
"1481","TWN","Booklet 01","5087","508702","15850870225","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"1482","TWN","Booklet 01","5088","508809","15850880916","Male",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"1483","TWN","Booklet 01","5088","508809","15850880932","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0
"1484","TWN","Booklet 01","5091","509105","15850910511","Male",0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,2,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
"1485","TWN","Booklet 01","5091","509105","15850910527","Female",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"1486","TWN","Booklet 01","5092","509201","15850920102","Female",0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"1487","TWN","Booklet 01","5093","509308","15850930815","Male",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1488","TWN","Booklet 01","5094","509408","15850940802","Female",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1489","TWN","Booklet 01","5094","509408","15850940818","Male",0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"1490","TWN","Booklet 01","5096","509609","15850960915","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"1491","TWN","Booklet 01","5096","509609","15850960931","Male",0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"1492","TWN","Booklet 01","5097","509715","15850971505","Male",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1493","TWN","Booklet 01","5097","509715","15850971521","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0
"1494","TWN","Booklet 01","5098","509818","15850981809","Male",0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"1495","TWN","Booklet 01","5098","509818","15850981825","Female",0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1496","TWN","Booklet 01","5099","509903","15850990310","Female",0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0
"1497","TWN","Booklet 01","5100","510003","15851000306","Male",0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"1498","TWN","Booklet 01","5100","510003","15851000322","Female",0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,2,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0
"1499","TWN","Booklet 01","5101","510102","15851010211","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"1500","TWN","Booklet 01","5102","510208","15851020803","Female",0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0
"1501","TWN","Booklet 01","5103","510305","15851030505","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"1502","TWN","Booklet 01","5103","510305","15851030521","Female",0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
"1503","TWN","Booklet 01","5104","510417","15851041704","Male",0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"1504","TWN","Booklet 01","5104","510417","15851041720","Female",0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0
"1505","TWN","Booklet 01","5105","510503","15851050307","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
"1506","TWN","Booklet 01","5105","510503","15851050323","Male",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"1507","TWN","Booklet 01","5106","510605","15851060504","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
"1508","TWN","Booklet 01","5106","510605","15851060520","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1509","TWN","Booklet 01","5106","510605","15851060536","Male",0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"1510","TWN","Booklet 01","5107","510705","15851070503","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"1511","TWN","Booklet 01","5107","510705","15851070519","Female",0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
"1512","TWN","Booklet 01","5108","510802","15851080213","Male",0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"1513","TWN","Booklet 01","5109","510909","15851090916","Male",0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0
"1514","TWN","Booklet 01","5110","511004","15851100405","Male",0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0
"1515","TWN","Booklet 01","5110","511004","15851100421","Female",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
"1516","TWN","Booklet 01","5111","511112","15851111206","Male",0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
"1517","TWN","Booklet 01","5111","511112","15851111222","Female",0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"1518","TWN","Booklet 01","5112","511205","15851120508","Male",0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
"1519","TWN","Booklet 01","5112","511205","15851120524","Female",0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0
"1520","TWN","Booklet 01","5113","511301","15851130115","Female",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"1521","TWN","Booklet 01","5114","511408","15851140801","Female",0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"1522","TWN","Booklet 01","5114","511408","15851140817","Male",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,2,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0
"1523","TWN","Booklet 01","5115","511507","15851150706","Male",0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
"1524","TWN","Booklet 01","5115","511507","15851150722","Female",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,2,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
"1525","TWN","Booklet 01","5116","511605","15851160515","Male",0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"1526","TWN","Booklet 01","5117","511706","15851170615","Male",0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"1527","TWN","Booklet 01","5118","511808","15851180813","Male",0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
"1528","TWN","Booklet 01","5119","511918","15851191803","Male",0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,2,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"1529","TWN","Booklet 01","5119","511918","15851191819","Female",0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0
"1530","TWN","Booklet 01","5120","512005","15851200509","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1531","TWN","Booklet 01","5120","512005","15851200525","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"1532","TWN","Booklet 01","5121","512106","15851210607","Male",0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0
"1533","TWN","Booklet 01","5121","512106","15851210623","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1534","TWN","Booklet 01","5122","512203","15851220313","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"1535","TWN","Booklet 01","5122","512203","15851220329","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,2,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0
"1536","TWN","Booklet 01","5122","512203","15851220345","Male",0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"1537","TWN","Booklet 01","5123","512303","15851230314","Female",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
"1538","TWN","Booklet 01","5124","512406","15851240613","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"1539","TWN","Booklet 01","5125","512501","15851250101","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"1540","TWN","Booklet 01","5125","512501","15851250117","Female",0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
"1541","TWN","Booklet 01","5126","512601","15851260106","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"1542","TWN","Booklet 01","5126","512601","15851260122","Female",0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0
"1543","TWN","Booklet 01","5127","512706","15851270603","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1544","TWN","Booklet 01","5127","512706","15851270619","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1545","TWN","Booklet 01","5128","512807","15851280715","Male",0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,2,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0
"1546","TWN","Booklet 01","5129","512905","15851290502","Female",0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
"1547","TWN","Booklet 01","5129","512905","15851290518","Male",0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0
"1548","TWN","Booklet 01","5130","513003","15851300314","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"1549","TWN","Booklet 01","5131","513105","15851310508","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0
"1550","TWN","Booklet 01","5131","513105","15851310524","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"1551","TWN","Booklet 01","5131","513105","15851310540","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1552","TWN","Booklet 01","5132","513201","15851320107","Male",0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"1553","TWN","Booklet 01","5133","513320","15851332013","Male",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0
"1554","TWN","Booklet 01","5134","513406","15851340602","Female",0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0
"1555","TWN","Booklet 01","5135","513503","15851350309","Male",0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0
"1556","TWN","Booklet 01","5135","513503","15851350325","Female",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1557","TWN","Booklet 01","5136","513604","15851360410","Male",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"1558","TWN","Booklet 01","5136","513604","15851360426","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1559","TWN","Booklet 01","5137","513709","15851370912","Male",0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"1560","TWN","Booklet 01","5137","513709","15851370928","Female",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1561","TWN","Booklet 01","5138","513822","15851382202","Female",0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
"1562","TWN","Booklet 01","5138","513822","15851382218","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0
"1563","TWN","Booklet 01","5139","513911","15851391116","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1564","TWN","Booklet 01","5140","514011","15851401110","Male",0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
